photo_id,sequence_id,lat,lng,heading,date,image_url,source_query,score,orb_good,orb_ratio,inlier_ratio,phash_distance,hist_similarity,local_path,error
15885173,"{'id': '47063', 'userId': '380', 'dateAdded': '2017-01-31 02:21:40', 'dateProcessed': '2021-11-29 18:28:24', 'imageProcessingStatus': 'PROCESSING_FINISHED', 'isVideo': '1', 'currentLat': '19.555381', 'currentLng': '-99.187597', 'countryCode': 'MX', 'stateCode': None, 'address': 'Luis De Pablo Cerna, Tlalnepantla, State of Mexico, Mexico, MX', 'sequenceType': 'video', 'countActivePhotos': '1308', 'distance': '40.60', 'metaDataFilename': '47063_d875a_588fe6a4cda33.txt', 'clientTotal': None, 'obdInfo': '1', 'deviceName': 'LGE LG-H815', 'platformName': 'Android', 'platformVersion': '6.0', 'appVersion': '1.9.13', 'matched': 'yes', 'uploadSource': 'Android', 'storage': 'storage2', 'countMetadataPhotos': '1308', 'uploadStatus': 'FINISHED', 'processingStatus': 'FINISHED', 'metadataStatus': 'FINISHED', 'hasRawData': '0', 'countMetadataVideos': '21', 'qualityStatus': 'NEW', 'quality': None, 'cameraParameters': {'vFoV': '41.509335802519885', 'hFoV': '67.887174039503634', 'fLen': '4.42', 'aperture': None}, 'blurVersion': 'v1', 'blurBuild': '0', 'status': 'active', 'matchStatus': 'NEW', 'orgCode': 'CMNT', 'nwLat': '19.577906', 'nwLng': '-99.237225', 'seLat': '19.360343', 'seLng': '-99.136844', 'fieldOfView': None, 'refKey': None, 'refValue': None, 'deviceId': None}",19.548941,-99.208991,323.3,2017-01-31 01:24:10,https://storage2.openstreetcam.org/files/photo/2017/1/31/lth/47063_b3c43_588fe71620c8e.jpg,"19.5491250,-99.2092500",0.8442229773336692,75,0.016156828953037484,0.49333333333333335,31,-0.01991545332661672,.cache/images/15885173.jpg,
316759,"{'id': '713', 'userId': '47', 'dateAdded': '2016-03-21 22:07:05', 'dateProcessed': None, 'imageProcessingStatus': 'PROCESSING_FINISHED', 'isVideo': '0', 'currentLat': '19.642573', 'currentLng': '-99.221478', 'countryCode': 'MX', 'stateCode': None, 'address': 'Avenida Paseo del Bosque, Colonia Atlanta, State of Mexico, Mexico, MX', 'sequenceType': None, 'countActivePhotos': '1692', 'distance': '38.52', 'metaDataFilename': None, 'clientTotal': None, 'obdInfo': None, 'deviceName': '', 'platformName': None, 'platformVersion': None, 'appVersion': None, 'matched': 'yes', 'uploadSource': None, 'storage': None, 'countMetadataPhotos': '0', 'uploadStatus': 'FINISHED', 'processingStatus': 'FINISHED', 'metadataStatus': 'FINISHED', 'hasRawData': '0', 'countMetadataVideos': '0', 'qualityStatus': 'NEW', 'quality': None, 'cameraParameters': None, 'blurVersion': 'v1', 'blurBuild': '0', 'status': 'active', 'matchStatus': 'NEW', 'orgCode': 'CMNT', 'nwLat': '19.656819', 'nwLng': '-99.225508', 'seLat': '19.443992', 'seLng': '-99.153065', 'fieldOfView': None, 'refKey': None, 'refValue': None, 'deviceId': None}",19.557403,-99.204047,200.43,2016-03-21 23:46:15,https://storage1.openstreetcam.org/files/photo/2016/3/21/lth/713_8f1dd_56f087c73c8d0.jpg,"19.5573750,-99.2040000",0.752547890658469,63,0.017269736842105265,0.4603174603174603,34,0.03339828935985785,.cache/images/316759.jpg,
10402664,"{'id': '25524', 'userId': '380', 'dateAdded': '2016-10-21 11:19:53', 'dateProcessed': '2021-11-29 13:32:21', 'imageProcessingStatus': 'PROCESSING_FINISHED', 'isVideo': '1', 'currentLat': '19.559231', 'currentLng': '-99.189402', 'countryCode': 'MX', 'stateCode': None, 'address': 'Av. Jesus Reyes Heroles, Tlalnepantla, State of Mexico, Mexico, MX', 'sequenceType': 'video', 'countActivePhotos': '4225', 'distance': '101.70', 'metaDataFilename': '25524_d875a_5809ddb977149.txt', 'clientTotal': None, 'obdInfo': '0', 'deviceName': 'LGE LG-H815', 'platformName': 'Android', 'platformVersion': '6.0', 'appVersion': '1.9.9.9', 'matched': 'yes', 'uploadSource': 'Android', 'storage': 'storage2', 'countMetadataPhotos': '4224', 'uploadStatus': 'FINISHED', 'processingStatus': 'FINISHED', 'metadataStatus': 'FINISHED', 'hasRawData': '0', 'countMetadataVideos': '69', 'qualityStatus': 'NEW', 'quality': None, 'cameraParameters': {'vFoV': '41.509335802519885', 'hFoV': '67.887174039503634', 'fLen': '4.42', 'aperture': None}, 'blurVersion': 'v1', 'blurBuild': '0', 'status': 'active', 'matchStatus': 'NEW', 'orgCode': 'CMNT', 'nwLat': '19.577884', 'nwLng': '-99.237260', 'seLat': '19.282150', 'seLng': '-99.080458', 'fieldOfView': None, 'refKey': None, 'refValue': None, 'deviceId': None}",19.548906,-99.209096,358.47,2016-10-20 17:28:29,https://storage2.openstreetcam.org/files/photo/2016/10/21/lth/25524_7967e_5809f4e1e0e67.jpg,"19.5491250,-99.2092500",0.7439390960956754,58,0.02378999179655455,0.5172413793103449,35,-0.005593078086490731,.cache/images/10402664.jpg,
13623539,"{'id': '29410', 'userId': '380', 'dateAdded': '2016-12-18 21:45:47', 'dateProcessed': '2021-11-29 15:57:21', 'imageProcessingStatus': 'PROCESSING_FINISHED', 'isVideo': '1', 'currentLat': '19.557968', 'currentLng': '-99.186630', 'countryCode': 'MX', 'stateCode': None, 'address': 'Av. San Rafael, Tlalnepantla, State of Mexico, Mexico, MX', 'sequenceType': 'video', 'countActivePhotos': '574', 'distance': '9.23', 'metaDataFilename': '29410_d875a_5856f57b641d3.txt', 'clientTotal': None, 'obdInfo': '1', 'deviceName': 'LGE LG-H815', 'platformName': 'Android', 'platformVersion': '6.0', 'appVersion': '1.9.13', 'matched': 'yes', 'uploadSource': 'Android', 'storage': 'storage2', 'countMetadataPhotos': '574', 'uploadStatus': 'FINISHED', 'processingStatus': 'FINISHED', 'metadataStatus': 'FINISHED', 'hasRawData': '0', 'countMetadataVideos': '9', 'qualityStatus': 'NEW', 'quality': None, 'cameraParameters': {'vFoV': '41.509335802519885', 'hFoV': '67.887174039503634', 'fLen': '4.42', 'aperture': None}, 'blurVersion': 'v1', 'blurBuild': '0', 'status': 'active', 'matchStatus': 'NEW', 'orgCode': 'CMNT', 'nwLat': '19.566112', 'nwLng': '-99.222110', 'seLat': '19.530406', 'seLng': '-99.185218', 'fieldOfView': None, 'refKey': None, 'refValue': None, 'deviceId': None}",19.557315,-99.203897,,2016-12-18 21:36:46,https://storage2.openstreetcam.org/files/photo/2016/12/18/lth/29410_17988_58570155ec1fb.jpg,"19.5573750,-99.2040000",0.46208291273470653,35,0.007,0.2571428571428571,40,0.09344396897984505,.cache/images/13623539.jpg,
13630948,"{'id': '29410', 'userId': '380', 'dateAdded': '2016-12-18 21:45:47', 'dateProcessed': '2021-11-29 15:57:21', 'imageProcessingStatus': 'PROCESSING_FINISHED', 'isVideo': '1', 'currentLat': '19.557968', 'currentLng': '-99.186630', 'countryCode': 'MX', 'stateCode': None, 'address': 'Av. San Rafael, Tlalnepantla, State of Mexico, Mexico, MX', 'sequenceType': 'video', 'countActivePhotos': '574', 'distance': '9.23', 'metaDataFilename': '29410_d875a_5856f57b641d3.txt', 'clientTotal': None, 'obdInfo': '1', 'deviceName': 'LGE LG-H815', 'platformName': 'Android', 'platformVersion': '6.0', 'appVersion': '1.9.13', 'matched': 'yes', 'uploadSource': 'Android', 'storage': 'storage2', 'countMetadataPhotos': '574', 'uploadStatus': 'FINISHED', 'processingStatus': 'FINISHED', 'metadataStatus': 'FINISHED', 'hasRawData': '0', 'countMetadataVideos': '9', 'qualityStatus': 'NEW', 'quality': None, 'cameraParameters': {'vFoV': '41.509335802519885', 'hFoV': '67.887174039503634', 'fLen': '4.42', 'aperture': None}, 'blurVersion': 'v1', 'blurBuild': '0', 'status': 'active', 'matchStatus': 'NEW', 'orgCode': 'CMNT', 'nwLat': '19.566112', 'nwLng': '-99.222110', 'seLat': '19.530406', 'seLng': '-99.185218', 'fieldOfView': None, 'refKey': None, 'refValue': None, 'deviceId': None}",19.549142,-99.209059,,2016-12-18 23:09:57,https://storage2.openstreetcam.org/files/photo/2016/12/18/lth/29410_ac089_5857172fbf825.jpg,"19.5491250,-99.2092500",0.4611839008901807,33,0.013420089467263115,0.21212121212121213,30,0.3719734723490685,.cache/images/13630948.jpg,
53824239,"{'id': '476998', 'userId': '380', 'dateAdded': '2017-07-02 14:50:14', 'dateProcessed': '2021-12-02 00:48:21', 'imageProcessingStatus': 'PROCESSING_FINISHED', 'isVideo': '1', 'currentLat': '19.482073', 'currentLng': '-99.046790', 'countryCode': 'MX', 'stateCode': None, 'address': 'HACIENDA DEL HERRADERO, Nezahualcóyotl, Mexico City, Mexico, MX', 'sequenceType': 'video', 'countActivePhotos': '2089', 'distance': '48.52', 'metaDataFilename': '476998_351f7_5958ec06d776c.txt', 'clientTotal': '-2089', 'obdInfo': '0', 'deviceName': 'LGE LG-H815', 'platformName': 'Android', 'platformVersion': '6.0', 'appVersion': '2.0.12', 'matched': 'yes', 'uploadSource': 'Android', 'storage': 'storage5', 'countMetadataPhotos': '2089', 'uploadStatus': 'FINISHED', 'processingStatus': 'FINISHED', 'metadataStatus': 'FINISHED', 'hasRawData': '0', 'countMetadataVideos': '33', 'qualityStatus': 'NEW', 'quality': None, 'cameraParameters': {'vFoV': '41.509335802519885', 'hFoV': '67.887174039503634', 'fLen': '4.42', 'aperture': None}, 'blurVersion': 'v1', 'blurBuild': '0', 'status': 'active', 'matchStatus': 'NEW', 'orgCode': 'CMNT', 'nwLat': '19.559541', 'nwLng': '-99.237224', 'seLat': '19.407999', 'seLng': '-99.044125', 'fieldOfView': None, 'refKey': None, 'refValue': None, 'deviceId': None}",19.549078,-99.209139,173.56,2017-07-02 12:50:29,https://storage4.openstreetcam.org/files/photo/2017/7/2/lth/476998_a422b_35.jpg,"19.5491250,-99.2092500",0.4215411212373993,34,0.009103078982597055,0.14705882352941177,33,0.3879915423950454,.cache/images/53824239.jpg,
9651082,"{'id': '24341', 'userId': '380', 'dateAdded': '2016-10-06 05:11:53', 'dateProcessed': '2021-11-29 12:22:35', 'imageProcessingStatus': 'PROCESSING_FINISHED', 'isVideo': '1', 'currentLat': '19.556139', 'currentLng': '-99.187456', 'countryCode': 'MX', 'stateCode': None, 'address': 'Av. San Rafael, Tlalnepantla, State of Mexico, Mexico, MX', 'sequenceType': 'video', 'countActivePhotos': '346', 'distance': '8.70', 'metaDataFilename': '24341_d875a_57f5c0f98b264.txt', 'clientTotal': None, 'obdInfo': '0', 'deviceName': 'LGE LG-H815', 'platformName': 'Android', 'platformVersion': '6.0', 'appVersion': '1.9.9.5', 'matched': 'yes', 'uploadSource': 'Android', 'storage': 'storage2', 'countMetadataPhotos': '346', 'uploadStatus': 'FINISHED', 'processingStatus': 'FINISHED', 'metadataStatus': 'FINISHED', 'hasRawData': '0', 'countMetadataVideos': '9', 'qualityStatus': 'NEW', 'quality': None, 'cameraParameters': {'vFoV': '41.509335802519885', 'hFoV': '67.887174039503634', 'fLen': '4.42', 'aperture': None}, 'blurVersion': 'v1', 'blurBuild': '0', 'status': 'active', 'matchStatus': 'NEW', 'orgCode': 'CMNT', 'nwLat': '19.566101', 'nwLng': '-99.224493', 'seLat': '19.526982', 'seLng': '-99.185486', 'fieldOfView': None, 'refKey': None, 'refValue': None, 'deviceId': None}",19.549028,-99.209115,359.65,2016-10-04 16:44:01,https://storage2.openstreetcam.org/files/photo/2016/10/6/lth/24341_05f45_57f5cacdb44c3.jpg,"19.5491250,-99.2092500",0.4188833544817704,31,0.0062,0.1935483870967742,30,-0.026163555525883172,.cache/images/9651082.jpg,
16105458,"{'id': '47451', 'userId': '380', 'dateAdded': '2017-02-02 20:01:56', 'dateProcessed': '2021-11-29 18:41:31', 'imageProcessingStatus': 'PROCESSING_FINISHED', 'isVideo': '1', 'currentLat': '19.414101', 'currentLng': '-99.152689', 'countryCode': 'MX', 'stateCode': None, 'address': 'Dr. Pasteur, Mexico City, Mexico, MX', 'sequenceType': 'video', 'countActivePhotos': '1880', 'distance': '50.27', 'metaDataFilename': '47451_d875a_589382249c0a6.txt', 'clientTotal': None, 'obdInfo': '1', 'deviceName': 'LGE LG-H815', 'platformName': 'Android', 'platformVersion': '6.0', 'appVersion': '1.9.13', 'matched': 'yes', 'uploadSource': 'Android', 'storage': 'storage2', 'countMetadataPhotos': '1880', 'uploadStatus': 'FINISHED', 'processingStatus': 'FINISHED', 'metadataStatus': 'FINISHED', 'hasRawData': '0', 'countMetadataVideos': '30', 'qualityStatus': 'NEW', 'quality': None, 'cameraParameters': {'vFoV': '41.509335802519885', 'hFoV': '67.887174039503634', 'fLen': '4.42', 'aperture': None}, 'blurVersion': 'v1', 'blurBuild': '0', 'status': 'active', 'matchStatus': 'NEW', 'orgCode': 'CMNT', 'nwLat': '19.390443', 'nwLng': '-99.237160', 'seLat': '19.565832', 'seLng': '-99.155255', 'fieldOfView': None, 'refKey': None, 'refValue': None, 'deviceId': None}",19.553198,-99.209343,,2017-02-02 19:09:10,https://storage2.openstreetcam.org/files/photo/2017/2/2/lth/47451_b797d_589383d3378e9.jpg,"19.5532500,-99.2092500",0.4008573134850955,27,0.0054,0.2222222222222222,38,0.09422960303524353,.cache/images/16105458.jpg,
