pano_id,lat,lon,date,source,parent_id,is_historical,best_score,good_matches,inliers,inlier_ratio,coverage,yaw,pitch,target_crop,pano_path,view_path,error
9ESpeGMXdt6qRUu3B2xnSQ,19.47414852089944,-99.11761253239715,,,,False,1614.7297297297298,148,132,0.8918918918918919,0.8112645745277405,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_9ESpeGMXdt6qRUu3B2xnSQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/9ESpeGMXdt6qRUu3B2xnSQ.jpg,
BU_z24DGtUByuT1B65a2SA,19.47476860328039,-99.12100642822219,,,,False,1614.6019108280254,157,132,0.8407643312101911,0.5927826762199402,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_BU_z24DGtUByuT1B65a2SA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/BU_z24DGtUByuT1B65a2SA.jpg,
iBhDXMuslhYJwJPzyc-DwQ,19.47620104306715,-99.12044693203364,,,,False,1598.9108844003476,143,131,0.916083916083916,0.37068915367126465,90,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_iBhDXMuslhYJwJPzyc-DwQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/iBhDXMuslhYJwJPzyc-DwQ.jpg,
fHEB3s2yq9yYcRi7aiaQzQ,19.4759320997171,-99.12078463863493,,,,False,1506.8837209302326,129,123,0.9534883720930233,0.7374014854431152,180,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_fHEB3s2yq9yYcRi7aiaQzQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/fHEB3s2yq9yYcRi7aiaQzQ.jpg,
YQ1ebowSS6GaQ-Id0qX6Jg,19.47549150225666,-99.11908826838011,,,,False,1470.6496286460986,143,121,0.8461538461538461,0.10114146769046783,45,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_YQ1ebowSS6GaQ-Id0qX6Jg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/YQ1ebowSS6GaQ-Id0qX6Jg.jpg,
9Hcvu9-K1H1oaSExxl2Tjw,19.47843345713601,-99.12114699940624,,,,False,1458.7037037037037,135,119,0.8814814814814815,0.8613084554672241,90,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_9Hcvu9-K1H1oaSExxl2Tjw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/9Hcvu9-K1H1oaSExxl2Tjw.jpg,
Y9fHafiWWe1zKUMFs1BcHA,19.47512886748073,-99.11524313830344,,,,False,1377.8989090120792,125,113,0.904,0.2046303004026413,180,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_Y9fHafiWWe1zKUMFs1BcHA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/Y9fHafiWWe1zKUMFs1BcHA.jpg,
5YrnU_UJXdDY2hS2CbylbQ,19.47409010556292,-99.1214760973561,,,,False,1374.758064516129,124,112,0.9032258064516129,0.7811935544013977,45,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_5YrnU_UJXdDY2hS2CbylbQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/5YrnU_UJXdDY2hS2CbylbQ.jpg,
I6yQParP2GKmQwdQXeNnzw,19.46976158777503,-99.11765415318123,,,,False,1224.4351752711846,111,100,0.9009009009009009,0.28943076729774475,315,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_I6yQParP2GKmQwdQXeNnzw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/I6yQParP2GKmQwdQXeNnzw.jpg,
jR3Egpehoj05m51f0TSZPA,19.47929815787647,-99.11945070587983,,,,False,1218.8798076923076,104,99,0.9519230769230769,0.676372230052948,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_jR3Egpehoj05m51f0TSZPA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/jR3Egpehoj05m51f0TSZPA.jpg,
DrIrGTEG6Wgy0wEskIkxBA,19.47221843195818,-99.12350601496794,,,,False,1170.4957983193278,119,95,0.7983193277310925,0.692692220211029,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_DrIrGTEG6Wgy0wEskIkxBA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/DrIrGTEG6Wgy0wEskIkxBA.jpg,
D-OZq-VgUC7TJxxmA2rUMg,19.4721749384293,-99.11935099952267,,,,False,1164.8030681547111,123,95,0.7723577235772358,0.3124057948589325,45,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_D-OZq-VgUC7TJxxmA2rUMg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/D-OZq-VgUC7TJxxmA2rUMg.jpg,
1kHzwwzznoGLtyUFaukGKQ,19.47851710908852,-99.11738450491639,,,,False,1139.7796708721864,95,93,0.9789473684210527,0.26107674837112427,90,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_1kHzwwzznoGLtyUFaukGKQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/1kHzwwzznoGLtyUFaukGKQ.jpg,
NuSqkxODx7ESeWTWoSHbRg,19.47101036713723,-99.11488139526851,,,,False,1086.7,100,88,0.88,0.6096291542053223,315,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_NuSqkxODx7ESeWTWoSHbRg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/NuSqkxODx7ESeWTWoSHbRg.jpg,
z3oHLejeB0GyfKLHEJTviQ,19.46963512466253,-99.11835706649579,,,,False,1074.5327102803737,107,87,0.8130841121495327,0.5782960653305054,315,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_z3oHLejeB0GyfKLHEJTviQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/z3oHLejeB0GyfKLHEJTviQ.jpg,
VdMcSVXqFrF1NNn1Ld1Trw,19.47394413796182,-99.11534554100523,,,,False,1074.407894736842,114,87,0.7631578947368421,0.7262267470359802,90,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_VdMcSVXqFrF1NNn1Ld1Trw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/VdMcSVXqFrF1NNn1Ld1Trw.jpg,
ySYgxex26Brui5z4yqWbsw,19.47278555742608,-99.1220052910536,,,,False,1050.625,100,85,0.85,0.5418370366096497,315,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_ySYgxex26Brui5z4yqWbsw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/ySYgxex26Brui5z4yqWbsw.jpg,
SMCj-kDYZvbQ7nOeap5kJg,19.47456074010785,-99.11992163225355,,,,False,1038.7105263157894,95,84,0.8842105263157894,0.6518507599830627,225,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_SMCj-kDYZvbQ7nOeap5kJg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/SMCj-kDYZvbQ7nOeap5kJg.jpg,
ZIWwhiZSNBCGBmFNRJuA_g,19.47157277518811,-99.12126139836025,,,,False,1038.6649484536083,97,84,0.865979381443299,0.6115999221801758,270,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_ZIWwhiZSNBCGBmFNRJuA_g.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/ZIWwhiZSNBCGBmFNRJuA_g.jpg,
BB8ga4VKmH9YuySWlJ7Paw,19.47867577345969,-99.11582598280515,,,,False,1024.741715333511,97,83,0.8556701030927835,0.4367513358592987,315,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_BB8ga4VKmH9YuySWlJ7Paw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/BB8ga4VKmH9YuySWlJ7Paw.jpg,
2SGlis8lFisSOhDIiWlaEQ,19.47514703035437,-99.12329983789374,,,,False,1018.3161446039493,104,83,0.7980769230769231,0.22736507654190063,315,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_2SGlis8lFisSOhDIiWlaEQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/2SGlis8lFisSOhDIiWlaEQ.jpg,
QV6Rsxt_KnW8GyQJwbALLg,19.46941135205414,-99.11940587599511,,,,False,1015.1733806898781,102,83,0.8137254901960784,0.12130223214626312,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_QV6Rsxt_KnW8GyQJwbALLg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/QV6Rsxt_KnW8GyQJwbALLg.jpg,
-G3hcqsZnaIYjW0ovm8qDA,19.47617800336651,-99.1168181114483,,,,False,991.7667008664297,115,81,0.7043478260869566,0.15019437670707703,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_-G3hcqsZnaIYjW0ovm8qDA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/-G3hcqsZnaIYjW0ovm8qDA.jpg,
cqEydbzr4pYXQl9vgFgxxw,19.47264121454358,-99.11493837918506,,,,False,979.696155299743,96,80,0.8333333333333334,0.13709406554698944,90,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_cqEydbzr4pYXQl9vgFgxxw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/cqEydbzr4pYXQl9vgFgxxw.jpg,
PzHuCbpRBAVndPsNXeM2rw,19.47125721939994,-99.12034317196718,,,,False,977.5301136043337,90,79,0.8777777777777778,0.4611889719963074,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_PzHuCbpRBAVndPsNXeM2rw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/PzHuCbpRBAVndPsNXeM2rw.jpg,
3zubX0Su7QvZLNY0TwPWYw,19.47752603946862,-99.11993514040134,,,,False,962.4856283285645,89,78,0.8764044943820225,0.36482056975364685,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_3zubX0Su7QvZLNY0TwPWYw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/3zubX0Su7QvZLNY0TwPWYw.jpg,
54ffc8m8Ok4NsLkETr-2Lg,19.47254822045595,-99.114394458808,,,,False,954.5923913043479,92,77,0.8369565217391305,0.6278634071350098,315,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_54ffc8m8Ok4NsLkETr-2Lg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/54ffc8m8Ok4NsLkETr-2Lg.jpg,
tsTF1CpaQVQIfj-M1EoRFw,19.47016017253231,-99.11814794787172,,,,False,941.3141319901756,89,77,0.8651685393258427,0.06004035472869873,45,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_tsTF1CpaQVQIfj-M1EoRFw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/tsTF1CpaQVQIfj-M1EoRFw.jpg,
1xswMrKgW1XRcVr1Nc5ScQ,19.47771923675401,-99.11513060523033,,,,False,939.1508768684562,87,76,0.8735632183908046,0.3972322940826416,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_1xswMrKgW1XRcVr1Nc5ScQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/1xswMrKgW1XRcVr1Nc5ScQ.jpg,
7gyl6RAhRZ2g5J0kxTL14g,19.47509642951254,-99.11514985318658,,,,False,927.4687749743462,96,75,0.78125,0.4005216658115387,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_7gyl6RAhRZ2g5J0kxTL14g.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/7gyl6RAhRZ2g5J0kxTL14g.jpg,
JBncshQUDnCeyKu_dzhacg,19.47238366544526,-99.11467760423166,,,,False,918.0384592439817,92,74,0.8043478260869565,0.4842529892921448,135,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_JBncshQUDnCeyKu_dzhacg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/JBncshQUDnCeyKu_dzhacg.jpg,
6lXCEJWCJ06dPoHvMhDarA,19.47151017298435,-99.12107979537387,,,,False,901.4051966039758,95,73,0.7684210526315789,0.332804799079895,45,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_6lXCEJWCJ06dPoHvMhDarA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/6lXCEJWCJ06dPoHvMhDarA.jpg,
svFmqss9MHZER42QcW7gUg,19.47386128552697,-99.11655859668971,,,,False,882.0902298850574,87,71,0.8160919540229885,0.6169648766517639,135,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_svFmqss9MHZER42QcW7gUg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/svFmqss9MHZER42QcW7gUg.jpg,
SK7p-9u_n_rd9dHwrljs5g,19.47030157218027,-99.11815098713727,,,,False,881.5885542168675,83,71,0.8554216867469879,0.7451780438423157,315,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_SK7p-9u_n_rd9dHwrljs5g.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/SK7p-9u_n_rd9dHwrljs5g.jpg,
Kbr_pUhwyM7nSXkHaglRsw,19.46972257555871,-99.11832245255573,,,,False,871.3969360127506,83,71,0.8554216867469879,0.16027939319610596,0,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_Kbr_pUhwyM7nSXkHaglRsw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/Kbr_pUhwyM7nSXkHaglRsw.jpg,
rkENh-Sfvp60ZtTl__JvZg,19.46976398327396,-99.11696112352027,,,,False,845.9166666666666,120,68,0.5666666666666667,0.5963659286499023,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_rkENh-Sfvp60ZtTl__JvZg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/rkENh-Sfvp60ZtTl__JvZg.jpg,
vI7affGPLsj7-ou18yCnHQ,19.47664865914086,-99.1165624801184,,,,False,844.9268447943709,88,69,0.7840909090909091,0.05888725072145462,180,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_vI7affGPLsj7-ou18yCnHQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/vI7affGPLsj7-ou18yCnHQ.jpg,
LCZJ8KE8imxN5oV92IC-rg,19.47549521698407,-99.1170127058594,,,,False,833.6863416823475,88,67,0.7613636363636364,0.4860977530479431,180,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_LCZJ8KE8imxN5oV92IC-rg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/LCZJ8KE8imxN5oV92IC-rg.jpg,
O9WGeGdKOScFo-L60PHtEQ,19.46960468406619,-99.1193314128524,,,,False,821.3121951219512,82,66,0.8048780487804879,0.6883232593536377,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_O9WGeGdKOScFo-L60PHtEQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/O9WGeGdKOScFo-L60PHtEQ.jpg,
Kb2c9-JUaIzUvOzCMllJSg,19.47186533360611,-99.12195446534207,,,,False,808.6603896103895,77,65,0.8441558441558441,0.612254798412323,45,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_Kb2c9-JUaIzUvOzCMllJSg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/Kb2c9-JUaIzUvOzCMllJSg.jpg,
lMxRJ2x_Btiti_BCZIkdmA,19.47365863009021,-99.12166285133657,,,,False,798.0686274509804,102,64,0.6274509803921569,0.620578944683075,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_lMxRJ2x_Btiti_BCZIkdmA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/lMxRJ2x_Btiti_BCZIkdmA.jpg,
8MbBqQohSLOJwYqjdARydA,19.47954514086989,-99.11915614613747,,,,False,786.0291262135922,103,63,0.6116504854368932,0.6490725874900818,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_8MbBqQohSLOJwYqjdARydA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/8MbBqQohSLOJwYqjdARydA.jpg,
Mtj2StLgOVaTjfyp25sXvQ,19.47575946211227,-99.11774322004364,,,,False,772.4394736842105,76,62,0.8157894736842105,0.5426102876663208,315,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_Mtj2StLgOVaTjfyp25sXvQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/Mtj2StLgOVaTjfyp25sXvQ.jpg,
eJZQlzISa_94N0MG7uiq6g,19.47659942627797,-99.12014612108105,,,,False,772.3379013351905,78,62,0.7948717948717948,0.48835739493370056,90,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_eJZQlzISa_94N0MG7uiq6g.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/eJZQlzISa_94N0MG7uiq6g.jpg,
qaASPlN422sHEA9SdRnf-A,19.4727976180946,-99.11490072758527,,,,False,767.4117248666053,102,62,0.6078431372549019,0.2797372341156006,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_qaASPlN422sHEA9SdRnf-A.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/qaASPlN422sHEA9SdRnf-A.jpg,
mR3YuMWQkWNF1hJmF8mlXQ,19.47465259634501,-99.11688151287244,,,,False,766.4863580324518,127,62,0.4881889763779528,0.25886285305023193,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_mR3YuMWQkWNF1hJmF8mlXQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/mR3YuMWQkWNF1hJmF8mlXQ.jpg,
ei6m0gT7QQ0k5MV62IBB4A,19.47062225303656,-99.11904099037424,,,,False,759.326119402985,67,61,0.9104477611940298,0.7675951719284058,135,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_ei6m0gT7QQ0k5MV62IBB4A.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/ei6m0gT7QQ0k5MV62IBB4A.jpg,
rl9QuRs3Yjk1A9gl-tp8dw,19.47170698030199,-99.11437318495268,,,,False,754.8984445755547,74,61,0.8243243243243243,0.32458779215812683,45,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_rl9QuRs3Yjk1A9gl-tp8dw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/rl9QuRs3Yjk1A9gl-tp8dw.jpg,
W2XOacFfaYawzRqeXBkfkw,19.47208797971964,-99.1217945587463,,,,False,735.9705479452056,73,59,0.8082191780821918,0.7429918646812439,45,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_W2XOacFfaYawzRqeXBkfkw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/W2XOacFfaYawzRqeXBkfkw.jpg,
pQRlddV5F7jsCeBEM8uKfw,19.47281781551373,-99.12176703525682,,,,False,735.7274647887324,71,59,0.8309859154929577,0.711208701133728,180,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_pQRlddV5F7jsCeBEM8uKfw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/pQRlddV5F7jsCeBEM8uKfw.jpg,
MNMC5oVRosNKnPnskNbeiw,19.47854788319499,-99.1206955683802,,,,False,710.9949726614832,69,58,0.8405797101449275,0.0847841128706932,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_MNMC5oVRosNKnPnskNbeiw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/MNMC5oVRosNKnPnskNbeiw.jpg,
KEDNOuKMImQjgYRxhuYy_w,19.47240209496986,-99.1144458706484,,,,False,705.4323651594275,68,57,0.8382352941176471,0.30455923080444336,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_KEDNOuKMImQjgYRxhuYy_w.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/KEDNOuKMImQjgYRxhuYy_w.jpg,
K_5-1E7QHfMyg8UmfaiIyg,19.47838282655167,-99.11979980574897,,,,False,702.2681497735136,68,57,0.8382352941176471,0.19908538460731506,180,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_K_5-1E7QHfMyg8UmfaiIyg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/K_5-1E7QHfMyg8UmfaiIyg.jpg,
QRH1FqmlQQbCgsLpexrYZg,19.47239799704828,-99.11485353647966,,,,False,700.3681818181818,77,56,0.7272727272727273,0.6266875267028809,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_QRH1FqmlQQbCgsLpexrYZg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/QRH1FqmlQQbCgsLpexrYZg.jpg,
ML8uRbNL2klLGTRYsuxQxA,19.47329715234524,-99.1231836630036,,,,False,699.2588235294118,68,56,0.8235294117647058,0.6902755498886108,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_ML8uRbNL2klLGTRYsuxQxA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/ML8uRbNL2klLGTRYsuxQxA.jpg,
xDx-XsDv8IDRFXP_fja_FQ,19.47417381377256,-99.12123944725673,,,,False,698.7875,64,56,0.875,0.6822030544281006,180,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_xDx-XsDv8IDRFXP_fja_FQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/xDx-XsDv8IDRFXP_fja_FQ.jpg,
-wtp3SGCWa2V3uJ7M9kvHQ,19.47054296674136,-99.11773519980078,,,,False,698.2737061808075,69,56,0.8115942028985508,0.4631573557853699,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_-wtp3SGCWa2V3uJ7M9kvHQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/-wtp3SGCWa2V3uJ7M9kvHQ.jpg,
KKqFPIGSGA81EgshSwtQpA,19.47419028785367,-99.11365831917489,,,,False,698.2455120714742,67,56,0.835820895522388,0.4701986610889435,225,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_KKqFPIGSGA81EgshSwtQpA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/KKqFPIGSGA81EgshSwtQpA.jpg,
5zX4ywXZUjcLNIzROuMN4w,19.47232980428663,-99.11939194581008,,,,False,695.0827864405437,78,56,0.717948717948718,0.31959715485572815,225,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_5zX4ywXZUjcLNIzROuMN4w.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/5zX4ywXZUjcLNIzROuMN4w.jpg,
8AT1N64wCo9i3DFrxr_BPg,19.47872217705826,-99.1179402650003,,,,False,687.3427536231884,69,55,0.7971014492753623,0.572606086730957,45,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_8AT1N64wCo9i3DFrxr_BPg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/8AT1N64wCo9i3DFrxr_BPg.jpg,
jbsqmNXGopfuuauNROr_IA,19.47296199511424,-99.1219395215759,,,,False,686.620088143008,70,55,0.7857142857142857,0.4718600809574127,45,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_jbsqmNXGopfuuauNROr_IA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/jbsqmNXGopfuuauNROr_IA.jpg,
6soU790xZLp9l153qPnfqg,19.47868046825299,-99.12157352681946,,,,False,677.6912797530492,66,55,0.8333333333333334,0.19026488065719604,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/coarse/z1_6soU790xZLp9l153qPnfqg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/coarse/6soU790xZLp9l153qPnfqg.jpg,
