pano_id,lat,lon,date,source,parent_id,is_historical,best_score,good_matches,inliers,inlier_ratio,coverage,yaw,pitch,target_crop,pano_path,view_path,error
b3lBd1f5gvSeQMYsJUkvcQ,19.47289765426609,-99.11481807985338,,,,False,686.7484375,64,55,0.859375,0.5573837161064148,135,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_b3lBd1f5gvSeQMYsJUkvcQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/b3lBd1f5gvSeQMYsJUkvcQ.jpg,
jED4n6tALAHbg7ZHVnDLPQ,19.47845021436222,-99.11453873284141,,,,False,686.3661528079477,73,55,0.7534246575342466,0.4510863721370697,270,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_jED4n6tALAHbg7ZHVnDLPQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/jED4n6tALAHbg7ZHVnDLPQ.jpg,
aBTVZ8G9mz72cu_6zJcYmA,19.47127611297767,-99.12129660456577,,,,False,675.3065217391304,69,54,0.782608695652174,0.6940006017684937,270,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_aBTVZ8G9mz72cu_6zJcYmA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/aBTVZ8G9mz72cu_6zJcYmA.jpg,
_YgOXLmNOZrf6SQpayj1mQ,19.47891333076735,-99.12209681118715,,,,False,672.987384562309,65,54,0.8307692307692308,0.43868204951286316,315,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1__YgOXLmNOZrf6SQpayj1mQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/_YgOXLmNOZrf6SQpayj1mQ.jpg,
lUT1iDsqQqpcRbBAijasBQ,19.47217342555269,-99.11407248130281,,,,False,663.8905405405405,74,53,0.7162162162162162,0.612254798412323,0,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_lUT1iDsqQqpcRbBAijasBQ.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/lUT1iDsqQqpcRbBAijasBQ.jpg,
5B8g-2o5DqO-560sE8MPDg,19.47744489591826,-99.12100305113974,,,,False,651.6055555555555,72,52,0.7222222222222222,0.6653400659561157,45,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_5B8g-2o5DqO-560sE8MPDg.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/5B8g-2o5DqO-560sE8MPDg.jpg,
67YOQQn96m-SwW6rYdcFlA,19.47033116047334,-99.11842198877996,,,,False,650.3733336244311,70,52,0.7428571428571429,0.46720635890960693,180,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_67YOQQn96m-SwW6rYdcFlA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/67YOQQn96m-SwW6rYdcFlA.jpg,
Oi3KFwNETQkAV93nwv7yRw,19.47264215412752,-99.12183702598946,,,,False,650.1666666666666,60,52,0.8666666666666667,0.8232685923576355,180,-4,left_houses,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_Oi3KFwNETQkAV93nwv7yRw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/Oi3KFwNETQkAV93nwv7yRw.jpg,
yPamtmBUv_KVeZGz60nOEw,19.46947919355678,-99.11748133842455,,,,False,638.4738095238096,63,51,0.8095238095238095,0.5400325655937195,180,-4,full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_yPamtmBUv_KVeZGz60nOEw.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/yPamtmBUv_KVeZGz60nOEw.jpg,
uXjcs05OJMFqSc4e0PMVUA,19.47253838954877,-99.11412212012036,,,,False,637.7868421052631,57,51,0.8947368421052632,0.6482205390930176,225,-4,upper_full,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/panoramas/rapid/z1_uXjcs05OJMFqSc4e0PMVUA.jpg,/home/runner/work/sample_website/sample_website/.cache/gsv_estrella_fast/best_views/rapid/uXjcs05OJMFqSc4e0PMVUA.jpg,
